Epoch: 83, Loss: 0.7127, Train: 99.56%, Valid: 68.52%, Test In: 69.47% Test OOD1: 61.45% Test OOD2: 50.57% Test OOD3: 58.83% 
Epoch: 84, Loss: 0.6860, Train: 99.55%, Valid: 68.57%, Test In: 69.59% Test OOD1: 61.11% Test OOD2: 50.60% Test OOD3: 58.74% 
Epoch: 85, Loss: 0.7006, Train: 99.62%, Valid: 68.39%, Test In: 69.45% Test OOD1: 61.57% Test OOD2: 50.65% Test OOD3: 58.86% 
Epoch: 86, Loss: 0.6768, Train: 99.73%, Valid: 68.45%, Test In: 69.47% Test OOD1: 61.36% Test OOD2: 50.78% Test OOD3: 58.85% 
Epoch: 87, Loss: 0.6626, Train: 99.61%, Valid: 68.57%, Test In: 69.56% Test OOD1: 61.29% Test OOD2: 50.71% Test OOD3: 58.84% 
Epoch: 88, Loss: 0.6905, Train: 99.72%, Valid: 68.35%, Test In: 69.34% Test OOD1: 61.64% Test OOD2: 50.71% Test OOD3: 58.78% 
Epoch: 89, Loss: 0.6492, Train: 99.80%, Valid: 68.41%, Test In: 69.30% Test OOD1: 61.53% Test OOD2: 50.77% Test OOD3: 58.71% 
Epoch: 90, Loss: 0.6421, Train: 99.78%, Valid: 68.63%, Test In: 69.42% Test OOD1: 61.32% Test OOD2: 50.64% Test OOD3: 58.63% 
Epoch: 91, Loss: 0.6504, Train: 99.81%, Valid: 68.34%, Test In: 69.27% Test OOD1: 61.48% Test OOD2: 50.64% Test OOD3: 58.61% 
Epoch: 92, Loss: 0.6344, Train: 99.87%, Valid: 68.24%, Test In: 69.19% Test OOD1: 61.36% Test OOD2: 50.73% Test OOD3: 58.64% 
Epoch: 93, Loss: 0.6402, Train: 99.85%, Valid: 68.39%, Test In: 69.32% Test OOD1: 61.33% Test OOD2: 50.69% Test OOD3: 58.73% 
Epoch: 94, Loss: 0.6378, Train: 99.88%, Valid: 68.30%, Test In: 69.25% Test OOD1: 61.10% Test OOD2: 50.80% Test OOD3: 58.68% 
Epoch: 95, Loss: 0.6116, Train: 99.87%, Valid: 68.23%, Test In: 69.21% Test OOD1: 61.39% Test OOD2: 50.79% Test OOD3: 58.73% 
Epoch: 96, Loss: 0.5985, Train: 99.89%, Valid: 68.43%, Test In: 69.33% Test OOD1: 61.22% Test OOD2: 50.88% Test OOD3: 58.69% 
Epoch: 97, Loss: 0.6227, Train: 99.91%, Valid: 68.40%, Test In: 69.30% Test OOD1: 61.15% Test OOD2: 50.81% Test OOD3: 58.56% 
Epoch: 98, Loss: 0.6049, Train: 99.89%, Valid: 68.22%, Test In: 69.24% Test OOD1: 61.61% Test OOD2: 50.69% Test OOD3: 58.65% 
Epoch: 99, Loss: 0.5981, Train: 99.92%, Valid: 68.29%, Test In: 69.30% Test OOD1: 61.50% Test OOD2: 50.71% Test OOD3: 58.63% 
Epoch: 100, Loss: 0.5747, Train: 99.93%, Valid: 68.37%, Test In: 69.43% Test OOD1: 61.22% Test OOD2: 50.73% Test OOD3: 58.60% 
Epoch: 101, Loss: 0.5900, Train: 99.91%, Valid: 68.34%, Test In: 69.48% Test OOD1: 61.33% Test OOD2: 50.62% Test OOD3: 58.68% 
Epoch: 102, Loss: 0.5836, Train: 99.94%, Valid: 68.31%, Test In: 69.44% Test OOD1: 61.13% Test OOD2: 50.68% Test OOD3: 58.62% 
Epoch: 103, Loss: 0.5714, Train: 99.95%, Valid: 68.30%, Test In: 69.43% Test OOD1: 60.99% Test OOD2: 50.69% Test OOD3: 58.54% 
Epoch: 104, Loss: 0.5804, Train: 99.95%, Valid: 68.28%, Test In: 69.33% Test OOD1: 61.17% Test OOD2: 50.65% Test OOD3: 58.47% 
Epoch: 105, Loss: 0.5667, Train: 99.96%, Valid: 68.24%, Test In: 69.26% Test OOD1: 61.27% Test OOD2: 50.64% Test OOD3: 58.40% 
Epoch: 106, Loss: 0.5605, Train: 99.96%, Valid: 68.35%, Test In: 69.26% Test OOD1: 61.09% Test OOD2: 50.70% Test OOD3: 58.30% 
Epoch: 107, Loss: 0.5583, Train: 99.96%, Valid: 68.38%, Test In: 69.24% Test OOD1: 61.43% Test OOD2: 50.65% Test OOD3: 58.48% 
Epoch: 108, Loss: 0.5654, Train: 99.96%, Valid: 68.52%, Test In: 69.29% Test OOD1: 61.44% Test OOD2: 50.67% Test OOD3: 58.62% 
Epoch: 109, Loss: 0.5616, Train: 99.97%, Valid: 68.53%, Test In: 69.35% Test OOD1: 61.48% Test OOD2: 50.62% Test OOD3: 58.69% 
Epoch: 110, Loss: 0.5688, Train: 99.97%, Valid: 68.53%, Test In: 69.36% Test OOD1: 61.05% Test OOD2: 50.65% Test OOD3: 58.50% 
Epoch: 111, Loss: 0.5492, Train: 99.98%, Valid: 68.35%, Test In: 69.34% Test OOD1: 60.75% Test OOD2: 50.64% Test OOD3: 58.30% 
Epoch: 112, Loss: 0.5393, Train: 99.98%, Valid: 68.19%, Test In: 69.33% Test OOD1: 60.99% Test OOD2: 50.49% Test OOD3: 58.34% 
Epoch: 113, Loss: 0.5488, Train: 99.98%, Valid: 68.26%, Test In: 69.33% Test OOD1: 60.85% Test OOD2: 50.45% Test OOD3: 58.30% 
Epoch: 114, Loss: 0.5517, Train: 99.98%, Valid: 68.36%, Test In: 69.37% Test OOD1: 61.35% Test OOD2: 50.36% Test OOD3: 58.59% 
