Epoch: 58, Loss: 0.5245, Train: 97.83%, Valid: 68.13%, Test In: 69.01% Test OOD1: 60.73% Test OOD2: 51.08% Test OOD3: 59.03% 
Epoch: 59, Loss: 0.5328, Train: 97.73%, Valid: 68.20%, Test In: 69.09% Test OOD1: 61.53% Test OOD2: 50.97% Test OOD3: 59.28% 
Epoch: 60, Loss: 0.5069, Train: 98.11%, Valid: 68.16%, Test In: 69.05% Test OOD1: 61.52% Test OOD2: 51.08% Test OOD3: 59.24% 
Epoch: 61, Loss: 0.4507, Train: 98.38%, Valid: 68.15%, Test In: 69.04% Test OOD1: 61.09% Test OOD2: 51.26% Test OOD3: 59.12% 
Epoch: 62, Loss: 0.4902, Train: 98.40%, Valid: 67.91%, Test In: 68.99% Test OOD1: 61.29% Test OOD2: 51.08% Test OOD3: 59.08% 
Epoch: 63, Loss: 0.4478, Train: 98.51%, Valid: 67.88%, Test In: 69.04% Test OOD1: 61.03% Test OOD2: 51.11% Test OOD3: 58.87% 
Epoch: 64, Loss: 0.4226, Train: 98.79%, Valid: 67.88%, Test In: 69.07% Test OOD1: 60.69% Test OOD2: 51.20% Test OOD3: 58.73% 
Epoch: 65, Loss: 0.4191, Train: 98.91%, Valid: 67.75%, Test In: 68.98% Test OOD1: 60.82% Test OOD2: 51.05% Test OOD3: 58.88% 
Epoch: 66, Loss: 0.4458, Train: 99.03%, Valid: 67.87%, Test In: 69.04% Test OOD1: 61.02% Test OOD2: 51.11% Test OOD3: 58.91% 
Epoch: 67, Loss: 0.3744, Train: 99.07%, Valid: 67.89%, Test In: 69.07% Test OOD1: 60.88% Test OOD2: 51.19% Test OOD3: 58.83% 
Epoch: 68, Loss: 0.3948, Train: 99.24%, Valid: 67.82%, Test In: 68.92% Test OOD1: 60.79% Test OOD2: 51.07% Test OOD3: 58.79% 
Epoch: 69, Loss: 0.3614, Train: 99.39%, Valid: 67.85%, Test In: 68.84% Test OOD1: 60.72% Test OOD2: 51.09% Test OOD3: 58.74% 
Epoch: 70, Loss: 0.3663, Train: 99.46%, Valid: 67.75%, Test In: 68.92% Test OOD1: 60.50% Test OOD2: 51.11% Test OOD3: 58.59% 
Epoch: 71, Loss: 0.3431, Train: 99.47%, Valid: 67.51%, Test In: 68.83% Test OOD1: 60.98% Test OOD2: 50.90% Test OOD3: 58.66% 
Epoch: 72, Loss: 0.3298, Train: 99.54%, Valid: 67.31%, Test In: 68.65% Test OOD1: 61.14% Test OOD2: 50.89% Test OOD3: 58.61% 
Epoch: 73, Loss: 0.3424, Train: 99.65%, Valid: 67.30%, Test In: 68.67% Test OOD1: 60.67% Test OOD2: 51.00% Test OOD3: 58.43% 
Epoch: 74, Loss: 0.3374, Train: 99.71%, Valid: 67.21%, Test In: 68.51% Test OOD1: 60.53% Test OOD2: 50.99% Test OOD3: 58.18% 
Epoch: 75, Loss: 0.3137, Train: 99.74%, Valid: 66.99%, Test In: 68.44% Test OOD1: 60.40% Test OOD2: 50.88% Test OOD3: 57.97% 
Epoch: 76, Loss: 0.2992, Train: 99.79%, Valid: 67.04%, Test In: 68.47% Test OOD1: 60.16% Test OOD2: 50.97% Test OOD3: 57.94% 
Epoch: 77, Loss: 0.2872, Train: 99.81%, Valid: 67.14%, Test In: 68.43% Test OOD1: 59.99% Test OOD2: 51.08% Test OOD3: 57.93% 
Epoch: 78, Loss: 0.2940, Train: 99.84%, Valid: 67.08%, Test In: 68.50% Test OOD1: 60.40% Test OOD2: 51.00% Test OOD3: 58.16% 
Epoch: 79, Loss: 0.2643, Train: 99.85%, Valid: 67.06%, Test In: 68.49% Test OOD1: 60.85% Test OOD2: 50.95% Test OOD3: 58.40% 
Epoch: 80, Loss: 0.2735, Train: 99.87%, Valid: 67.17%, Test In: 68.47% Test OOD1: 60.95% Test OOD2: 51.03% Test OOD3: 58.47% 
Epoch: 81, Loss: 0.2669, Train: 99.89%, Valid: 67.15%, Test In: 68.56% Test OOD1: 60.72% Test OOD2: 51.07% Test OOD3: 58.34% 
Epoch: 82, Loss: 0.2564, Train: 99.91%, Valid: 67.00%, Test In: 68.57% Test OOD1: 60.51% Test OOD2: 51.03% Test OOD3: 58.13% 
Epoch: 83, Loss: 0.2558, Train: 99.92%, Valid: 67.00%, Test In: 68.60% Test OOD1: 60.31% Test OOD2: 51.08% Test OOD3: 57.99% 
Epoch: 84, Loss: 0.2537, Train: 99.92%, Valid: 67.03%, Test In: 68.73% Test OOD1: 60.13% Test OOD2: 51.16% Test OOD3: 57.98% 
Epoch: 85, Loss: 0.2350, Train: 99.93%, Valid: 66.94%, Test In: 68.67% Test OOD1: 60.48% Test OOD2: 51.04% Test OOD3: 58.05% 
Epoch: 86, Loss: 0.2346, Train: 99.94%, Valid: 66.96%, Test In: 68.63% Test OOD1: 60.67% Test OOD2: 50.98% Test OOD3: 58.11% 
Epoch: 87, Loss: 0.2367, Train: 99.94%, Valid: 67.05%, Test In: 68.70% Test OOD1: 60.57% Test OOD2: 51.02% Test OOD3: 58.13% 
Epoch: 88, Loss: 0.2332, Train: 99.95%, Valid: 66.97%, Test In: 68.64% Test OOD1: 60.34% Test OOD2: 50.99% Test OOD3: 58.01% 
Epoch: 89, Loss: 0.2179, Train: 99.95%, Valid: 66.94%, Test In: 68.55% Test OOD1: 60.13% Test OOD2: 51.02% Test OOD3: 57.83% 
